record_type,employee_id,date_id,year,quarter,month,region_id,region_name,region_type,labor_market_code,department_id,department_name,role_id,job_role,job_level,role_family,occupation_group,role_criticality,age_band,gender,education_level,marital_status,distance_from_home_band,monthly_income,annualized_income,salary_band,years_at_company,years_in_current_role,years_since_last_promotion,overtime_flag,training_times_last_year,job_satisfaction,environment_satisfaction,work_life_balance,performance_rating,attrition_flag,estimated_replacement_cost,attrition_probability,risk_band,main_risk_driver,recommended_action,model_version,attrition_risk_rate_flag,unemployment_rate,wage_index,labor_demand_index,external_pressure_score,role_criticality_score,retention_priority_index
employee_month,1907,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,50+,Male,2,Single,11+,2587,31044,Low,4,2,1,0,3,4,1,3,3,1,24835.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,1908,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,2,Married,11+,5507,66084,Mid,4,2,1,0,1,2,3,1,3,0,79300.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1909,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Female,3,Married,6-10,4393,52716,Low,5,4,1,0,3,2,3,3,4,0,63259.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,1911,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,40-49,Male,3,Married,6-10,13348,160176,High,13,7,5,0,3,1,3,4,3,0,128140.8,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,1912,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,2,Divorced,6-10,6583,78996,High,5,2,1,1,2,4,3,3,3,0,94795.2,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1915,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,1,Married,0-5,8103,97236,High,4,2,0,1,3,4,4,2,3,0,116683.2,0.55,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.661
employee_month,1916,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Female,3,Divorced,0-5,3978,47736,Low,2,2,2,0,0,3,1,2,3,0,38188.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.516
employee_month,1918,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Male,3,Married,6-10,2544,30528,Low,7,7,7,0,3,4,3,3,3,0,24422.4,0.4,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.491
employee_month,1922,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,40-49,Male,4,Single,0-5,5399,64788,Mid,4,2,0,0,3,3,2,3,3,0,51830.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1924,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Single,6-10,5487,65844,Mid,10,4,0,0,2,3,2,2,3,0,79012.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1927,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Male,2,Married,0-5,6834,82008,High,7,7,0,1,2,4,3,3,3,0,98409.6,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1928,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,18-29,Male,3,Single,11+,1091,13092,Low,1,0,0,0,3,1,3,3,3,1,10473.6,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,1929,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,4,Married,11+,5736,68832,Mid,3,2,1,0,1,3,1,3,3,0,82598.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,1931,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Male,4,Married,0-5,2226,26712,Low,5,3,1,0,3,2,2,2,3,0,32054.4,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1932,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,4,Married,11+,5747,68964,Mid,15,10,6,1,3,4,3,3,3,0,82756.8,0.5,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.582
employee_month,1933,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Female,2,Single,11+,9854,118248,High,2,0,2,1,0,3,4,3,3,1,141897.6,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1934,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,40-49,Male,4,Married,11+,5467,65604,Mid,8,7,1,0,4,2,3,4,3,0,78724.8,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.407
employee_month,1935,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,50+,Female,5,Married,11+,5380,64560,Mid,0,0,0,0,3,1,4,3,3,0,77472.0,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.461
employee_month,1936,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Male,2,Married,6-10,5151,61812,Mid,10,0,7,0,3,1,1,3,4,0,49449.6,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,1937,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Female,3,Divorced,6-10,2133,25596,Low,20,11,0,1,3,2,4,3,3,0,30715.2,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1938,202401,2024,1,1,us_national,United States,country,US,3,Sales,4,Manager,1,,,,50+,Female,3,Married,11+,17875,214500,High,1,0,0,1,2,4,4,2,3,0,171600.0,0.55,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.558
employee_month,1939,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Female,2,Single,0-5,2432,29184,Low,4,1,0,1,2,3,1,3,3,1,35020.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1940,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,2,Divorced,6-10,4771,57252,Mid,5,2,0,0,0,4,2,4,3,0,68702.4,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.457
employee_month,1941,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,40-49,Male,1,Married,0-5,19161,229932,High,5,4,4,0,3,4,2,3,3,0,183945.6,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,1943,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,40-49,Male,4,Divorced,11+,5087,61044,Mid,0,0,0,1,4,4,2,3,3,0,73252.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1944,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,18-29,Female,3,Married,11+,2863,34356,Low,1,0,0,0,2,2,1,3,3,1,27484.8,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.408
employee_month,1945,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Married,11+,5561,66732,Mid,5,3,0,0,2,1,2,1,3,0,80078.4,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1947,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,18-29,Male,3,Single,11+,2144,25728,Low,5,3,1,0,3,3,3,2,3,0,30873.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1948,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,2,Divorced,0-5,3065,36780,Low,4,2,2,1,3,1,3,4,3,0,44136.0,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1949,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Male,4,Married,6-10,2810,33720,Low,5,4,0,0,3,2,1,3,4,0,26976.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
employee_month,1950,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,3,Single,0-5,9888,118656,High,14,8,2,0,3,4,1,2,4,0,142387.2,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1951,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Divorced,11+,8628,103536,High,8,7,1,0,2,3,4,2,3,0,124243.2,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1952,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Male,3,Single,0-5,2867,34404,Low,7,7,7,0,6,1,3,2,3,0,27523.2,0.6,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.591
employee_month,1954,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,18-29,Male,3,Married,0-5,5373,64476,Mid,5,3,0,0,5,1,1,2,3,0,51580.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,1955,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Female,4,Divorced,11+,6667,80004,High,5,1,1,0,6,4,3,3,3,0,64003.2,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1956,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,30-39,Male,3,Married,0-5,5003,60036,Mid,10,8,8,0,6,1,4,3,4,0,72043.2,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.482
employee_month,1960,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Male,3,Divorced,11+,2367,28404,Low,4,1,0,0,2,4,3,2,3,1,22723.2,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.516
employee_month,1961,202401,2024,1,1,us_national,United States,country,US,3,Sales,9,Sales Representative,1,,,,30-39,Male,3,Single,0-5,2858,34296,Low,1,0,0,0,3,1,1,2,3,0,27436.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,1962,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Female,4,Married,6-10,5204,62448,Mid,10,8,0,1,2,4,3,3,3,0,74937.6,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1965,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,18-29,Male,3,Single,6-10,4105,49260,Low,7,7,0,0,5,4,4,3,3,0,59112.0,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.511
employee_month,1966,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,30-39,Male,4,Single,0-5,9679,116148,High,1,0,0,0,1,4,4,3,4,0,92918.4,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1967,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Married,11+,5617,67404,Mid,10,7,0,1,4,4,1,3,3,1,80884.8,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.561
employee_month,1968,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,50+,Male,4,Single,11+,10448,125376,High,2,2,2,1,2,1,1,2,3,1,150451.2,0.55,Medium Risk,Overtime and work-life balance,Review workload and manager allocation,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.661
employee_month,1969,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,50+,Female,2,Married,6-10,2897,34764,Low,4,3,2,0,6,3,1,2,3,0,41716.8,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.557
employee_month,1970,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,30-39,Male,2,Divorced,6-10,5968,71616,Mid,9,7,2,0,2,3,4,3,4,0,57292.8,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1971,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,40-49,Male,3,Married,11+,7510,90120,High,10,9,0,0,1,3,1,3,3,0,72096.0,0.15,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.358
employee_month,1972,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,2,Human Resources,1,,,,30-39,Male,4,Married,0-5,2991,35892,Low,6,2,1,1,2,2,4,3,3,0,28713.6,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,1973,202401,2024,1,1,us_national,United States,country,US,1,Human Resources,4,Manager,1,,,,50+,Male,4,Married,11+,19636,235632,High,10,9,1,1,0,2,3,3,3,0,188505.6,0.35,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.458
employee_month,1974,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,30-39,Female,1,Divorced,0-5,1129,13548,Low,1,0,0,1,4,4,4,3,3,0,10838.4,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.516
employee_month,1975,202401,2024,1,1,us_national,United States,country,US,3,Sales,8,Sales Executive,1,Sales,Sales Occupations,high,30-39,Male,4,Single,11+,13341,160092,High,20,8,11,0,3,1,2,3,3,0,192110.4,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,4.2,1.03,1.01,0.62,1.0,0.536
employee_month,1976,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,7,Research Scientist,1,Technology,Computer and Mathematical,high,40-49,Male,2,Single,11+,4332,51984,Low,20,9,3,0,2,3,4,3,3,0,62380.8,0.4,Medium Risk,Career progression,Prioritize career progression review,baseline_v1,0,2.7,1.1,1.08,0.44,1.0,0.532
employee_month,1979,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,6,Research Director,1,,,,30-39,Female,3,Married,6-10,11031,132372,High,11,7,4,0,2,3,3,4,4,0,105897.6,0.3,Low Risk,Career progression,Prioritize career progression review,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.433
employee_month,1980,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,5,Manufacturing Director,1,,,,50+,Female,3,Single,6-10,4440,53280,Low,5,2,1,1,3,1,3,3,3,0,42624.0,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,1981,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,1,Healthcare Representative,1,,,,18-29,Male,2,Single,0-5,4617,55404,Mid,4,3,1,0,2,3,2,2,3,0,44323.2,0.45,Medium Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.3333333333333335,1.0633333333333335,1.0466666666666666,0.5433333333333333,0.6,0.508
employee_month,1982,202401,2024,1,1,us_national,United States,country,US,2,Research & Development,3,Laboratory Technician,1,Healthcare,Healthcare Practitioners,medium,18-29,Male,2,Single,11+,2647,31764,Low,5,2,1,0,6,4,4,4,3,0,25411.2,0.25,Low Risk,Mixed workforce factors,Monitor and discuss retention plan,baseline_v1,0,3.1,1.06,1.05,0.57,0.6,0.416
